service,API,endpoint,parsing
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_language
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_language_code
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_language_label
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_create_date
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:number_of_courses
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_date_end
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_visibility
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_policy
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_can_enroll
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:is_opened
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:course_type
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:duration
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:waiting
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_rating
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_thumbnail
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_price
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:price_status
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:prices:currency_code
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:access_status
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:course_user_status
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:is_affiliate
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:is_user_subscribed
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:is_user_enrolled
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:is_new
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:total_duration
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_ecommerce:sold_individually
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_ecommerce:price
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_ecommerce:discounted_price
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_ecommerce:currency
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_ecommerce:currency_symbol
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:item_ecommerce:currency_extended_name
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:data:sub_items:0:quick_course_launch
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:extra_data:id
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:extra_data:name
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:extra_data:description
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:extra_data:code
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:extra_data:entries_sort_attr
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:extra_data:entries_sort_dir
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},data:items:0:extra_data:slug
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},version
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},_links:self:href
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},_links:goto:href
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},_links:first:href
learn,Retrieves content of the given catalog,GET | /learn/v1/catalog_content/internal/{catalog_id},_links:last:href
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_id
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_type
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_type_int
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_code
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_name
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_slug
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_description
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_category
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_language
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_language_code
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_language_label
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_create_date
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:number_of_courses
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_date_end
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_visibility
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_policy
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_can_enroll
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:is_opened
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:course_type
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:duration
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:waiting
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_rating
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_thumbnail
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:item_price
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:price_status
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:prices:currency_code
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:access_status
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:course_user_status
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:is_affiliate
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:is_user_subscribed
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:is_user_enrolled
learn,Retrieves some content for all the given catalogs,GET | /learn/v1/catalog_content/internal/preview,data:items:0:data:sub_items:0:is_new
